Column1;Column2;Column3;Column4;Column5;Column6;Column7;Column8;Column9;Column10;Column11;Column12;Column13;Column14;Column15;Column16;Column17;Column18;Column19;Column20;Column21;Column22;Column23
    DUV    ; Porto - Bitrigrama ;                         Porto - Nome                          ; Embarcacao - IMO ; Embarcacao - Inscricao ;       Embarcacao - Nome        ; Tripulantes - Embarque ; Tripulantes - Transito ; Tripulantes - Desembarque ; Tripulantes - Total ; Passageiros - Embarque ; Passageiros - Transito ; Passageiros - Desembarque ; Passageiros - Total ;                                                                                  Estadia - Motivos Atracacao                                                                                  ; Estadia - Chegada no Porto ;  Estadia - Atracacao   ; Estadia - Desatracacao ; Estadia - Saida do Porto ; Porto Origem - Bitrigrama ;                   Porto Origem - Nome                   ; Porto Destino - Bitrigrama ;                  Porto Destino - Nome                   
 372582021 ; BRRIO              ; RIO DE JANEIRO                                                ;          9666077 ;                        ; STENA IMPERATIVE               ;                      0 ;                     26 ;                         0 ;                  26 ;                      0 ;                      0 ;                         0 ;                   0 ; Descarga                                                                                                                                                                                      ; 2021-09-13 12:30:00-03     ; 2021-09-13 12:30:00-03 ; 2021-09-14 11:15:00-03 ; 2021-09-14 11:15:00-03   ; USHOU                     ; HOUSTON                                                 ; BRSSZ                      ; SANTOS
 372592021 ; BRSSZ              ; SANTOS                                                        ;          9793894 ; 9793894                ; BUENOS AIRES EXPRESS           ;                      5 ;                     16 ;                        13 ;                  34 ;                      0 ;                      0 ;                         0 ;                   0 ; Carga e Descarga                                                                                                                                                                              ; 2021-09-24 05:24:00-03     ; 2021-09-25 21:15:00-03 ; 2021-09-27 04:50:00-03 ; 2021-09-27 04:50:00-03   ; BRNVT001                  ; PORTONAVE - NAVEGANTES - SC                             ; SGSIN                      ; SINGAPURA (SINGAPORE)
 372602021 ; BRPMA001           ; PONTA DA MADEIRA - VALE                                       ;          9807023 ;                        ; ORE TIANJIN                    ;                      0 ;                     27 ;                         0 ;                  27 ;                      0 ;                      0 ;                         0 ;                   0 ; Carga                                                                                                                                                                                         ; 2021-09-08 22:06:00-03     ; 2021-09-08 22:06:00-03 ; 2021-09-10 16:29:00-03 ; 2021-09-10 16:29:00-03   ; SGSIN                     ; SINGAPURA (SINGAPORE)                                   ; CNZZZ                      ; CHINA - OUTROS PORTOS NAO IDENTIFICADOS
 372612021 ; BRSSZ              ; SANTOS                                                        ;          9680360 ;                        ; SAKIZAYA CHAMPION              ;                      0 ;                     20 ;                         0 ;                  20 ;                      0 ;                      0 ;                         0 ;                   0 ; Carga                                                                                                                                                                                         ; 2021-09-09 07:48:00-03     ; 2021-09-10 22:35:00-03 ; 2021-09-15 13:10:00-03 ; 2021-09-15 13:10:00-03   ; INKRI                     ; KRISHNAPATNAM                                           ; SGSIN                      ; SINGAPURA (SINGAPORE)
 372622021 ; BRRIO              ; RIO DE JANEIRO                                                ;          9529786 ;                        ; CAMPOS CAPTAIN                 ;                      0 ;                     15 ;                         0 ;                  15 ;                      0 ;                      0 ;                         0 ;                   0 ; Solicitação de certificado                                                                                                                                                                    ; 2021-09-03 21:00:00-03     ; 2021-09-03 21:00:00-03 ; 2021-09-08 12:15:00-03 ; 2021-09-08 12:15:00-03   ; BRMEA001                  ; TERMINAL PETROBRÁS - MACAÉ - RJ                         ; BRRIO                      ; RIO DE JANEIRO
 372632021 ; BRSSA              ; SALVADOR                                                      ;                  ; 2818922518             ; POSIDONIA BRAVO                ;                      0 ;                      6 ;                         0 ;                   6 ;                      0 ;                      0 ;                         0 ;                   0 ; Descarga                                                                                                                                                                                      ; 2021-09-03 13:35:00-03     ; 2021-09-03 13:35:00-03 ; 2021-09-18 06:20:00-03 ; 2021-09-18 06:20:00-03   ; BRSSA                     ; SALVADOR                                                ; BRSSA004                   ; GERDAU AÇOS LONGOS - SALVADOR - BA
 372642021 ; BRRIO              ; RIO DE JANEIRO                                                ;          9610602 ;                        ; BRAM BRASIL                    ;                      0 ;                     14 ;                         0 ;                  14 ;                      0 ;                      0 ;                         0 ;                   0 ;                                                                                                                                                                                               ; 2021-09-06 18:00:00-03     ; 2021-09-06 18:00:00-03 ; 2021-09-08 12:25:00-03 ; 2021-09-08 12:25:00-03   ; BRRIO                     ; RIO DE JANEIRO                                          ; BRRIO                      ; RIO DE JANEIRO
 372662021 ; BRARE              ; AREIA BRANCA (TERMISA)                                        ;                  ; 1820052052             ; COMTE PASCHOAL                 ;                      0 ;                      0 ;                         1 ;                   1 ;                      0 ;                      0 ;                         0 ;                   0 ; Solicitação de certificado                                                                                                                                                                    ; 2021-09-01 06:55:00-03     ; 2021-09-01 06:55:00-03 ; 2021-09-01 12:35:00-03 ; 2021-09-01 12:35:00-03   ; BRARE                     ; AREIA BRANCA (TERMISA)                                  ; BRARE                      ; AREIA BRANCA (TERMISA)
 372682021 ; BRSSZ              ; SANTOS                                                        ;          9447873 ; 9447873                ; TUBUL                          ;                      0 ;                     25 ;                         0 ;                  25 ;                      0 ;                      0 ;                         0 ;                   0 ; Carga e Descarga                                                                                                                                                                              ; 2021-09-20 17:00:00-03     ; 2021-09-20 18:30:00-03 ; 2021-09-21 12:10:00-03 ; 2021-09-21 12:10:00-03   ; BRSUA                     ; SUAPE                                                   ; ARBUE                      ; BUENOS AIRES
 372692021 ; BRRJ022            ; PORTO DO AÇU                                                  ;          9249300 ;                        ; EMILIA                         ;                      0 ;                     22 ;                         0 ;                  22 ;                      0 ;                      0 ;                         0 ;                   0 ; Descarga                                                                                                                                                                                      ; 2021-09-11 06:00:00-03     ; 2021-09-11 06:00:00-03 ; 2021-09-16 04:35:00-03 ; 2021-09-16 04:35:00-03   ; CIABJ                     ; ABIDJAN                                                 ; BRPNG                      ; PARANAGUA
 372702021 ; BRSSO002           ; TERMINAL AQUAVIÁRIO DE SÃO SEBASTIÃO - ALMIRANTE BARROSO - SP ;          9453860 ;                        ; JOSE DO PATROCINIO             ;                      0 ;                     27 ;                         0 ;                  27 ;                      0 ;                      0 ;                         0 ;                   0 ; Descarga                                                                                                                                                                                      ; 2021-09-03 14:00:00-03     ; 2021-09-03 14:00:00-03 ; 2021-09-04 23:00:00-03 ; 2021-09-04 23:00:00-03   ; BRARB006                  ; TERMINAL AQUAVIÁRIO DE MADRE DE DEUS - TRANSPETRO - BA  ; BRARB006                   ; TERMINAL AQUAVIÁRIO DE MADRE DE DEUS - TRANSPETRO - BA
 372712021 ; BRIQI              ; ITAQUI                                                        ;          9714795 ;                        ; INTERLINK UTILITY              ;                      0 ;                     19 ;                         1 ;                  20 ;                      0 ;                      0 ;                         0 ;                   0 ; Carga                                                                                                                                                                                         ; 2021-09-07 02:30:00-03     ; 2021-09-07 02:30:00-03 ; 2021-09-09 18:13:00-03 ; 2021-09-09 18:13:00-03   ; BRARB                     ; ARATU                                                   ; CNQZH                      ; QINZHOU
 372722021 ; BRRIO              ; RIO DE JANEIRO                                                ;          9636022 ;                        ; SABLE                          ;                      0 ;                     15 ;                         0 ;                  15 ;                      0 ;                      0 ;                         0 ;                   0 ; Solicitação de certificado                                                                                                                                                                    ; 2021-09-06 16:00:00-03     ; 2021-09-06 16:00:00-03 ; 2021-09-08 12:25:00-03 ; 2021-09-08 12:25:00-03   ; BRRJ022                   ; PORTO DO AÇU                                            ; BRNTR                      ; NITERÓI
 372742021 ; BRRIO              ; RIO DE JANEIRO                                                ;          9530187 ; 4430475521             ; SANTOS SCOUT                   ;                      0 ;                     20 ;                         0 ;                  20 ;                      0 ;                      0 ;                         0 ;                   0 ; Solicitação de certificado                                                                                                                                                                    ; 2021-09-06 15:41:00-03     ; 2021-09-06 15:41:00-03 ; 2021-09-08 10:00:00-03 ; 2021-09-08 10:00:00-03   ; BRRIO                     ; RIO DE JANEIRO                                          ; BRRIO                      ; RIO DE JANEIRO
 372812021 ; BRRIO              ; RIO DE JANEIRO                                                ;          9365556 ;                        ; Campos Clipper                 ;                      0 ;                     15 ;                         0 ;                  15 ;                      0 ;                      0 ;                         0 ;                   0 ; Solicitação de certificado                                                                                                                                                                    ; 2021-09-08 16:00:00-03     ; 2021-09-08 16:00:00-03 ; 2021-09-09 11:28:00-03 ; 2021-09-09 11:28:00-03   ; BRRIO                     ; RIO DE JANEIRO                                          ; BRRJ022                    ; PORTO DO AÇU
 372842021 ; BRRIG              ; RIO GRANDE                                                    ;          9229142 ;                        ; KEMPTON                        ;                      0 ;                     18 ;                         0 ;                  18 ;                      0 ;                      0 ;                         0 ;                   0 ; Abastecimento (Bunker)                                                                                                                                                                        ; 2021-09-06 21:00:00-03     ; 2021-09-06 21:00:00-03 ; 2021-09-09 09:30:00-03 ; 2021-09-09 09:30:00-03   ; ARBHI                     ; BAHIA BLANCA                                            ; BRQNS004                   ; TERMINAL TERGASUL - RS 
 372852021 ; BRANT              ; ANTONINA                                                      ;          9239288 ;                        ; ILSE D                         ;                      6 ;                      6 ;                         7 ;                  19 ;                      0 ;                      0 ;                         0 ;                   0 ; Carga                                                                                                                                                                                         ; 2021-09-08 17:18:00-03     ; 2021-09-08 17:18:00-03 ; 2021-09-14 10:00:00-03 ; 2021-09-14 10:00:00-03   ; VEGUA                     ; GUARANAO                                                ; VEGUA                      ; GUARANAO
 372872021 ; BRITA001           ; HERMASA DA AMAZÔNIA - ITACOATIARA - AM                        ;          9687100 ;                        ; GLOBE ALIKI                    ;                      1 ;                     19 ;                         3 ;                  23 ;                      0 ;                      0 ;                         0 ;                   0 ; Descarga                                                                                                                                                                                      ; 2021-09-10 10:00:00-03     ; 2021-09-10 10:00:00-03 ; 2021-09-28 12:00:00-03 ; 2021-09-28 12:00:00-03   ; NGONN                     ; ONNE                                                    ; BR052001                   ; TERMINAL FLUVIAL DE JURUTI
 372882021 ; BRRIO              ; RIO DE JANEIRO                                                ;          9418250 ;                        ; ILHA DAS FLECHAS               ;                      4 ;                      8 ;                         3 ;                  15 ;                      0 ;                      0 ;                         0 ;                   0 ; Off-shore                                                                                                                                                                                     ; 2021-09-04 00:40:00-03     ; 2021-09-04 00:40:00-03 ; 2021-09-08 11:10:00-03 ; 2021-09-08 11:10:00-03   ; BRRIO                     ; RIO DE JANEIRO                                          ; BRRIO                      ; RIO DE JANEIRO
 372892021 ; BRSSZ              ; SANTOS                                                        ;          9507960 ;                        ; SASEBO ACE                     ;                      2 ;                     20 ;                         2 ;                  24 ;                      0 ;                      0 ;                         0 ;                   0 ; Carga                                                                                                                                                                                         ; 2021-09-11 14:15:00-03     ; 2021-09-11 14:15:00-03 ; 2021-09-14 07:40:00-03 ; 2021-09-14 07:40:00-03   ; REREU                     ; PORT REUNION                                            ; SGSIN                      ; SINGAPURA (SINGAPORE)
 372932021 ; BRRS006            ; BIANCHINI - CANOAS - RS                                       ;                  ; 4620191639             ; PROF. LÉLIS ESPARTEL           ;                      0 ;                      7 ;                         0 ;                   7 ;                      0 ;                      0 ;                         0 ;                   0 ; Carga                                                                                                                                                                                         ; 2021-08-31 18:00:00-03     ; 2021-08-31 18:00:00-03 ; 2021-09-02 09:24:00-03 ; 2021-09-02 09:24:00-03   ; BRRIG                     ; RIO GRANDE                                              ; BRRIG                      ; RIO GRANDE
 372962021 ; BRRIO              ; RIO DE JANEIRO                                                ;                  ; 3877050590             ; Sem Limites 2013               ;                      0 ;                      4 ;                         0 ;                   4 ;                      0 ;                      0 ;                         0 ;                   0 ; Off-shore                                                                                                                                                                                     ; 2021-09-02 08:20:00-03     ; 2021-09-02 08:20:00-03 ; 2021-09-08 01:30:00-03 ; 2021-09-08 01:30:00-03   ; BRRIO                     ; RIO DE JANEIRO                                          ; BRRIO                      ; RIO DE JANEIRO
 372972021 ; BRSSZ              ; SANTOS                                                        ;          9291406 ;                        ; THEODOR OLDENDORFF             ;                      0 ;                     20 ;                         0 ;                  20 ;                      0 ;                      0 ;                         0 ;                   0 ; Carga                                                                                                                                                                                         ; 2021-09-18 21:00:00-03     ; 2021-09-19 22:45:00-03 ; 2021-09-21 03:50:00-03 ; 2021-09-21 03:50:00-03   ; ARSLO                     ; SAN LORENZO                                             ; NLAMS                      ; AMSTERDAM
 372982021 ; BRRIO              ; RIO DE JANEIRO                                                ;                  ; 3877050310             ; SEM LIMITES V                  ;                      0 ;                      4 ;                         0 ;                   4 ;                      0 ;                      0 ;                         0 ;                   0 ; Off-shore                                                                                                                                                                                     ; 2021-09-02 06:00:00-03     ; 2021-09-02 06:00:00-03 ; 2021-09-04 06:00:00-03 ; 2021-09-04 06:00:00-03   ; BRRIO                     ; RIO DE JANEIRO                                          ; BRRIO                      ; RIO DE JANEIRO
 372992021 ; BRRIO              ; RIO DE JANEIRO                                                ;          9624641 ;                        ; ULTRA BELLAMBI                 ;                      0 ;                     20 ;                         0 ;                  20 ;                      0 ;                      0 ;                         0 ;                   0 ; Abastecimento (Bunker)                                                                                                                                                                        ; 2021-09-02 20:10:00-03     ; 2021-09-02 20:10:00-03 ; 2021-09-03 03:50:00-03 ; 2021-09-03 03:50:00-03   ; BRIGI008                  ; TERMINAL DA THYSSENKRUPP                                ; USBRO                      ; BROWNSVILLE
 373002021 ; BRARB              ; ARATU                                                         ;          9754915 ;                        ; RILA                           ;                     14 ;                      3 ;                        16 ;                  33 ;                      0 ;                      0 ;                         0 ;                   0 ; Descarga                                                                                                                                                                                      ; 2021-09-08 10:00:00-03     ; 2021-09-08 10:00:00-03 ; 2021-09-14 16:55:00-03 ; 2021-09-14 16:55:00-03   ; BRMCZ                     ; MACEIÓ                                                  ; BRIGI008                   ; TERMINAL DA THYSSENKRUPP
 373012021 ; BRARB              ; ARATU                                                         ;          9379844 ;                        ; MTM HAMBURG                    ;                      5 ;                     19 ;                         4 ;                  28 ;                      0 ;                      0 ;                         0 ;                   0 ; Carga,Descarga                                                                                                                                                                                ; 2021-09-08 17:19:00-03     ; 2021-09-11 22:10:00-03 ; 2021-09-17 07:20:00-03 ; 2021-09-17 07:20:00-03   ; BRPNG                     ; PARANAGUA                                               ; BRSUA                      ; SUAPE
 373022021 ; BRIGI              ; ITAGUAÍ                                                       ;          9435868 ;                        ; BBC HUDSON                     ;                      0 ;                     17 ;                         0 ;                  17 ;                      0 ;                      0 ;                         0 ;                   0 ; Carga                                                                                                                                                                                         ; 2021-09-11 07:20:00-03     ; 2021-09-11 07:20:00-03 ; 2021-09-13 14:46:00-03 ; 2021-09-13 14:46:00-03   ; BRRIO                     ; RIO DE JANEIRO                                          ; USHOU                      ; HOUSTON
 373032021 ; BRARB              ; ARATU                                                         ;          9324746 ;                        ; SCF TOBOLSK                    ;                      0 ;                     21 ;                         0 ;                  21 ;                      0 ;                      0 ;                         0 ;                   0 ; Carga                                                                                                                                                                                         ; 2021-09-08 17:50:00-03     ; 2021-09-11 23:00:00-03 ; 2021-09-13 06:00:00-03 ; 2021-09-13 06:00:00-03   ; ZARCB                     ; RICHARDS BAY                                            ; ARBHI                      ; BAHIA BLANCA
 373052021 ; BRSSZ              ; SANTOS                                                        ;          9317860 ;                        ; BOW ENGINEER                   ;                      0 ;                     25 ;                         0 ;                  25 ;                      0 ;                      0 ;                         0 ;                   0 ; Carga                                                                                                                                                                                         ; 2021-09-09 15:30:00-03     ; 2021-09-11 08:55:00-03 ; 2021-09-16 13:50:00-03 ; 2021-09-16 13:50:00-03   ; BRPNG                     ; PARANAGUA                                               ; BRARB                      ; ARATU
 373082021 ; BRSSO002           ; TERMINAL AQUAVIÁRIO DE SÃO SEBASTIÃO - ALMIRANTE BARROSO - SP ;          9512185 ;                        ; PACCHA                         ;                      5 ;                     19 ;                         4 ;                  28 ;                      0 ;                      0 ;                         0 ;                   0 ; Descarga                                                                                                                                                                                      ; 2021-09-20 13:30:00-03     ; 2021-09-20 13:30:00-03 ; 2021-09-22 13:00:00-03 ; 2021-09-22 13:00:00-03   ; USHOU                     ; HOUSTON                                                 ; BRRIO                      ; RIO DE JANEIRO
 373092021 ; BRRJ022            ; PORTO DO AÇU                                                  ;          9667590 ;                        ; GNL 1008                       ;                      0 ;                     14 ;                         0 ;                  14 ;                      0 ;                      0 ;                         0 ;                   0 ; Off-shore                                                                                                                                                                                     ; 2021-09-01 01:40:00-03     ; 2021-09-01 01:40:00-03 ; 2021-09-01 13:20:00-03 ; 2021-09-01 13:20:00-03   ; BRRJ022                   ; PORTO DO AÇU                                            ; BRRJ022                    ; PORTO DO AÇU
 373102021 ; BRARB006           ; MADRE DE DEUS - TRANSPETRO - BA                               ;          9379909 ;                        ; BOW HARMONY                    ;                      0 ;                     23 ;                         0 ;                  23 ;                      0 ;                      0 ;                         0 ;                   0 ; Descarga                                                                                                                                                                                      ; 2021-09-11 13:26:00-03     ; 2021-09-11 13:26:00-03 ; 2021-09-13 02:00:00-03 ; 2021-09-13 02:00:00-03   ; BRARB                     ; ARATU                                                   ; BRSSZ                      ; SANTOS
 373112021 ; BRARE              ; AREIA BRANCA (TERMISA)                                        ;                  ; 1820051781             ; DONA ZITA                      ;                      0 ;                      0 ;                         1 ;                   1 ;                      0 ;                      0 ;                         0 ;                   0 ; Solicitação de certificado                                                                                                                                                                    ; 2021-09-01 03:00:00-03     ; 2021-09-01 03:00:00-03 ; 2021-09-01 06:35:00-03 ; 2021-09-01 06:35:00-03   ; BRARE                     ; AREIA BRANCA (TERMISA)                                  ; BRARE                      ; AREIA BRANCA (TERMISA)
 373122021 ; BRRIO              ; RIO DE JANEIRO                                                ;          9647540 ; 381E010414             ; TOP CORAL DO ATLANTICO         ;                      0 ;                     18 ;                         9 ;                  27 ;                      0 ;                     12 ;                        57 ;                  69 ; Off-shore                                                                                                                                                                                     ; 2021-09-01 17:00:00-03     ; 2021-09-01 17:00:00-03 ; 2021-09-16 00:30:00-03 ; 2021-09-16 00:30:00-03   ; BRCAM                     ; BACIA PETROLIFERA DE CAMPOS                             ; BRRIO                      ; RIO DE JANEIRO
 373132021 ; BRRIO              ; RIO DE JANEIRO                                                ;          9389576 ;                        ; SKANDI SALVADOR                ;                     67 ;                      6 ;                        62 ;                 135 ;                      0 ;                      3 ;                         0 ;                   3 ; Off-shore                                                                                                                                                                                     ; 2021-09-05 08:00:00-03     ; 2021-09-05 08:00:00-03 ; 2021-09-09 12:35:00-03 ; 2021-09-09 12:35:00-03   ; BRRIO                     ; RIO DE JANEIRO                                          ; BRRIO                      ; RIO DE JANEIRO
 373142021 ; BRRIO              ; RIO DE JANEIRO                                                ;          9413810 ; 381E006930             ; SKANDI ACHIEVER                ;                     47 ;                     26 ;                        40 ;                 113 ;                      0 ;                      0 ;                         0 ;                   0 ; Off-shore                                                                                                                                                                                     ; 2021-09-08 13:10:00-03     ; 2021-09-08 13:10:00-03 ; 2021-09-10 14:15:00-03 ; 2021-09-10 14:15:00-03   ; BRRIO                     ; RIO DE JANEIRO                                          ; BRRIO                      ; RIO DE JANEIRO
 373152021 ; BRRJ022            ; PORTO DO AÇU                                                  ;          9616187 ; 743940                 ; FAR SCOTSMAN                   ;                      0 ;                     16 ;                         0 ;                  16 ;                      0 ;                      0 ;                         0 ;                   0 ; Off-shore                                                                                                                                                                                     ; 2021-09-01 08:20:00-03     ; 2021-09-01 08:20:00-03 ; 2021-09-01 23:05:00-03 ; 2021-09-01 23:05:00-03   ; BRACX                     ; PORTO DO AÇU                                            ; BRCAM                      ; BACIA PETROLIFERA DE CAMPOS
 373162021 ; BR400001           ; FERROPORT - PORTO DO AÇU                                      ;          9637715 ;                        ; SERTANEJO SPIRIT               ;                      0 ;                     25 ;                         0 ;                  25 ;                      0 ;                      0 ;                         0 ;                   0 ; Descarga                                                                                                                                                                                      ; 2021-09-13 19:42:00-03     ; 2021-09-13 19:42:00-03 ; 2021-09-15 11:42:00-03 ; 2021-09-15 11:42:00-03   ; BRRIO                     ; RIO DE JANEIRO                                          ; BRADR                      ; ANGRA DOS REIS
 373172021 ; BRITJ002           ; BRASKARNE - ITAJAÍ - SC                                       ;          9043055 ;                        ; Green Maveric                  ;                      0 ;                     16 ;                         0 ;                  16 ;                      0 ;                      0 ;                         0 ;                   0 ; Carga e Descarga                                                                                                                                                                              ; 2021-09-06 10:00:00-03     ; 2021-09-06 10:00:00-03 ; 2021-09-10 17:42:00-03 ; 2021-09-10 17:42:00-03   ; GHTEM                     ; TEMA                                                    ; PHBTG                      ; BATANGAS
 373192021 ; BRARB              ; ARATU                                                         ;          9379909 ;                        ; BOW HARMONY                    ;                      0 ;                     23 ;                         0 ;                  23 ;                      0 ;                      0 ;                         0 ;                   0 ; Descarga                                                                                                                                                                                      ; 2021-09-06 17:35:00-03     ; 2021-09-06 17:35:00-03 ; 2021-09-07 08:30:00-03 ; 2021-09-07 08:30:00-03   ; ESALG                     ; ALGECIRAS                                               ; BRARB006                   ; TERMINAL AQUAVIÁRIO DE MADRE DE DEUS - TRANSPETRO - BA
 373202021 ; BRIBB              ; IMBITUBA                                                      ;          9465162 ;                        ; OCEAN DIAMOND                  ;                      3 ;                     18 ;                         3 ;                  24 ;                      0 ;                      0 ;                         0 ;                   0 ; Descarga                                                                                                                                                                                      ; 2021-09-28 11:15:00-03     ; 2021-09-28 11:15:00-03 ; 2021-10-01 16:05:00-03 ; 2021-10-01 16:05:00-03   ; USPGL                     ; PASCAGOULA                                              ; ARSLO                      ; SAN LORENZO
 373212021 ; BRPNG              ; PARANAGUA                                                     ;          9415210 ;                        ; TORRENT                        ;                      1 ;                     18 ;                         1 ;                  20 ;                      0 ;                      0 ;                         0 ;                   0 ; Carga                                                                                                                                                                                         ; 2021-09-03 23:42:00-03     ; 2021-09-03 23:42:00-03 ; 2021-09-07 14:48:00-03 ; 2021-09-07 14:48:00-03   ; CMDLA                     ; DOUALA                                                  ; CAQUE                      ; QUEBEC
 373222021 ; BRARB              ; ARATU                                                         ;          9777371 ;                        ; BOW PALLADIUM                  ;                      0 ;                     21 ;                         0 ;                  21 ;                      0 ;                      0 ;                         0 ;                   0 ; Carga                                                                                                                                                                                         ; 2021-09-04 16:00:00-03     ; 2021-09-10 16:35:00-03 ; 2021-09-12 20:43:00-03 ; 2021-09-12 20:43:00-03   ; BRIBB                     ; IMBITUBA                                                ; USHOU                      ; HOUSTON
 373232021 ; BRRS013            ; CMPC - GUAIBA - RS                                            ;                  ; 4620796174             ; GERMANO BECKER                 ;                      0 ;                      7 ;                         0 ;                   7 ;                      0 ;                      0 ;                         0 ;                   0 ; Carga e Descarga                                                                                                                                                                              ; 2021-09-04 01:00:00-03     ; 2021-09-04 01:00:00-03 ; 2021-09-05 03:00:00-03 ; 2021-09-05 03:00:00-03   ; BRRIG                     ; RIO GRANDE                                              ; BRRIG                      ; RIO GRANDE
 373252021 ; BRSUA              ; SUAPE                                                         ;          9618317 ;                        ; MSC ATHOS                      ;                      0 ;                     25 ;                         0 ;                  25 ;                      0 ;                      0 ;                         0 ;                   0 ; Carga e Descarga                                                                                                                                                                              ; 2021-09-09 17:13:00-03     ; 2021-09-09 17:13:00-03 ; 2021-09-10 05:15:00-03 ; 2021-09-10 05:15:00-03   ; ESVLC                     ; VALENCIA                                                ; BRSSA                      ; SALVADOR
 373262021 ; BRSUA              ; SUAPE                                                         ;          9238739 ;                        ; MSC VIDHI                      ;                      0 ;                     26 ;                         0 ;                  26 ;                      0 ;                      0 ;                         0 ;                   0 ; Carga e Descarga                                                                                                                                                                              ; 2021-09-10 07:35:00-03     ; 2021-09-10 07:35:00-03 ; 2021-09-10 15:58:00-03 ; 2021-09-10 15:58:00-03   ; BRRIO                     ; RIO DE JANEIRO                                          ; PACTB                      ; CRISTOBAL
 373272021 ; BRRIO              ; RIO DE JANEIRO                                                ;          9600578 ; 3813894193             ; SKANDI URCA                    ;                      7 ;                     19 ;                         6 ;                  32 ;                      0 ;                      0 ;                         0 ;                   0 ; Off-shore                                                                                                                                                                                     ; 2021-09-07 10:00:00-03     ; 2021-09-07 10:00:00-03 ; 2021-09-08 10:15:00-03 ; 2021-09-08 10:15:00-03   ; BRRIO                     ; RIO DE JANEIRO                                          ; BRCAM                      ; BACIA PETROLIFERA DE CAMPOS
 373292021 ; BRRIO              ; RIO DE JANEIRO                                                ;          9528328 ; 381-3882705            ; SKANDI AMAZONAS                ;                     12 ;                      7 ;                        12 ;                  31 ;                      0 ;                      0 ;                         0 ;                   0 ; Off-shore                                                                                                                                                                                     ; 2021-09-01 19:00:00-03     ; 2021-09-01 19:00:00-03 ; 2021-09-29 06:10:00-03 ; 2021-09-29 06:10:00-03   ; BRRIO                     ; RIO DE JANEIRO                                          ; BRRIO                      ; RIO DE JANEIRO
 373372021 ; BRRIO              ; RIO DE JANEIRO                                                ;          9604586 ; 3813903168             ; SKANDI PARATY                  ;                     24 ;                     15 ;                        24 ;                  63 ;                      0 ;                      2 ;                         0 ;                   2 ; Off-shore                                                                                                                                                                                     ; 2021-09-25 08:40:00-03     ; 2021-09-25 08:40:00-03 ;                        ;                          ; BRACX                     ; PORTO DO AÇU                                            ;                            ; 
 373442021 ; BRPEC              ; PECEM                                                         ;          9726530 ;                        ; EMERALD BAISHA                 ;                      0 ;                     21 ;                         0 ;                  21 ;                      0 ;                      0 ;                         0 ;                   0 ; Descarga                                                                                                                                                                                      ; 2021-09-06 07:30:00-03     ; 2021-09-14 09:44:00-03 ; 2021-09-24 13:16:00-03 ; 2021-09-24 13:16:00-03   ; BRPMA001                  ; TERMINAL CVRD - PÍER 01 - SÃO LUIZ - MA                 ; AWAUA                      ; ARUBA
 373462021 ; BRARE              ; AREIA BRANCA (TERMISA)                                        ;                  ; 1820051749             ; N. S. DAS VITÓRIAS             ;                      0 ;                      0 ;                         1 ;                   1 ;                      0 ;                      0 ;                         0 ;                   0 ; Solicitação de certificado                                                                                                                                                                    ; 2021-09-01 13:05:00-03     ; 2021-09-01 13:05:00-03 ; 2021-09-01 22:45:00-03 ; 2021-09-01 22:45:00-03   ; BRARE                     ; AREIA BRANCA (TERMISA)                                  ; BRARE                      ; AREIA BRANCA (TERMISA)
 373522021 ; BRSUA              ; SUAPE                                                         ;          9357949 ;                        ; MONTE TAMARO                   ;                      0 ;                     20 ;                         0 ;                  20 ;                      0 ;                      0 ;                         0 ;                   0 ; Carga e Descarga                                                                                                                                                                              ; 2021-09-03 19:35:00-03     ; 2021-09-03 19:35:00-03 ; 2021-09-04 10:04:00-03 ; 2021-09-04 10:04:00-03   ; BRSSZ                     ; SANTOS                                                  ; COCTG                      ; CARTAGENA
 373532021 ; BRRIO              ; RIO DE JANEIRO                                                ;          9659581 ;                        ; BARU ORION                     ;                      0 ;                     10 ;                         0 ;                  10 ;                      0 ;                      0 ;                         0 ;                   0 ; Off-shore                                                                                                                                                                                     ; 2021-09-03 12:30:00-03     ; 2021-09-03 12:30:00-03 ; 2021-09-04 19:15:00-03 ; 2021-09-04 21:55:00-03   ; BRMEA001                  ; TERMINAL PETROBRÁS - MACAÉ - RJ                         ; BRCAM                      ; BACIA PETROLIFERA DE CAMPOS
 373542021 ; BRSSZ              ; SANTOS                                                        ;          9438042 ;                        ; ROADRUNNER                     ;                      0 ;                     22 ;                         0 ;                  22 ;                      0 ;                      0 ;                         0 ;                   0 ; Carga                                                                                                                                                                                         ; 2021-09-05 21:45:00-03     ; 2021-09-07 09:25:00-03 ; 2021-09-09 03:20:00-03 ; 2021-09-09 03:20:00-03   ; CIABJ                     ; ABIDJAN                                                 ; BDCGP                      ; CHITTAGONG (CHATTOGRAM)
 373562021 ; BRPEC              ; PECEM                                                         ;          9407354 ;                        ; HORIZON ARMONIA                ;                      0 ;                     22 ;                         0 ;                  22 ;                      1 ;                      0 ;                         0 ;                   1 ; Carga                                                                                                                                                                                         ; 2021-09-03 10:40:00-03     ; 2021-09-11 08:57:00-03 ; 2021-09-12 13:27:00-03 ; 2021-09-12 13:27:00-03   ; BRBEL                     ; BELEM                                                   ; BRMAO002                   ; TERMINAL DA PETROBRAS - TEMAN - MANAUS - AM
